Excitation Kinetics:
Time (s)       S0                  S1                  S2                  T1                  T2                  
5.8976e-05     9.992266e-01        3.858318e-06        7.695373e-11        7.695526e-04        3.858395e-11        
5.9031e-05     9.992312e-01        3.835357e-06        7.649577e-11        7.649729e-04        3.835433e-11        
5.9085e-05     9.992358e-01        3.812512e-06        7.604012e-11        7.604163e-04        3.812587e-11        
5.9139e-05     9.992403e-01        3.789781e-06        7.558677e-11        7.558827e-04        3.789856e-11        
5.9194e-05     9.992449e-01        3.767166e-06        7.513570e-11        7.513719e-04        3.767240e-11        
5.9248e-05     9.992494e-01        3.744664e-06        7.468692e-11        7.468840e-04        3.744739e-11        
5.9303e-05     9.992539e-01        3.722277e-06        7.424040e-11        7.424188e-04        3.722351e-11        
5.9358e-05     9.992583e-01        3.700003e-06        7.379615e-11        7.379762e-04        3.700076e-11        
5.9412e-05     9.992628e-01        3.677842e-06        7.335415e-11        7.335561e-04        3.677915e-11        
5.9467e-05     9.992672e-01        3.655793e-06        7.291440e-11        7.291584e-04        3.655866e-11        
5.9522e-05     9.992716e-01        3.633857e-06        7.247687e-11        7.247831e-04        3.633929e-11        
5.9577e-05     9.992760e-01        3.612032e-06        7.204158e-11        7.204301e-04        3.612104e-11        
5.9632e-05     9.992803e-01        3.590318e-06        7.160850e-11        7.160992e-04        3.590389e-11        
5.9687e-05     9.992846e-01        3.568715e-06        7.117763e-11        7.117904e-04        3.568786e-11        
5.9742e-05     9.992889e-01        3.547222e-06        7.074896e-11        7.075036e-04        3.547293e-11        
5.9797e-05     9.992932e-01        3.525839e-06        7.032247e-11        7.032387e-04        3.525909e-11        
5.9852e-05     9.992975e-01        3.504566e-06        6.989817e-11        6.989956e-04        3.504635e-11        
5.9907e-05     9.993017e-01        3.483401e-06        6.947605e-11        6.947742e-04        3.483470e-11        
5.9962e-05     9.993060e-01        3.462345e-06        6.905608e-11        6.905745e-04        3.462413e-11        
6.0017e-05     9.993102e-01        3.441396e-06        6.863827e-11        6.863963e-04        3.441465e-11        
6.0073e-05     9.993143e-01        3.420556e-06        6.822261e-11        6.822396e-04        3.420624e-11        
6.0128e-05     9.993185e-01        3.399822e-06        6.780908e-11        6.781043e-04        3.399890e-11        
6.0184e-05     9.993226e-01        3.379196e-06        6.739769e-11        6.739903e-04        3.379263e-11        
6.0239e-05     9.993267e-01        3.358676e-06        6.698841e-11        6.698974e-04        3.358742e-11        
6.0295e-05     9.993308e-01        3.338261e-06        6.658125e-11        6.658257e-04        3.338327e-11        
6.0350e-05     9.993349e-01        3.317952e-06        6.617619e-11        6.617750e-04        3.318018e-11        
6.0406e-05     9.993390e-01        3.297748e-06        6.577322e-11        6.577453e-04        3.297813e-11        
6.0461e-05     9.993430e-01        3.277649e-06        6.537234e-11        6.537364e-04        3.277714e-11        
6.0517e-05     9.993470e-01        3.257653e-06        6.497354e-11        6.497482e-04        3.257718e-11        
6.0573e-05     9.993510e-01        3.237762e-06        6.457680e-11        6.457808e-04        3.237826e-11        
6.0629e-05     9.993549e-01        3.217973e-06        6.418213e-11        6.418340e-04        3.218037e-11        
6.0685e-05     9.993589e-01        3.198288e-06        6.378950e-11        6.379077e-04        3.198352e-11        
6.0740e-05     9.993628e-01        3.178705e-06        6.339892e-11        6.340018e-04        3.178768e-11        
6.0796e-05     9.993667e-01        3.159224e-06        6.301038e-11        6.301163e-04        3.159287e-11        
6.0853e-05     9.993706e-01        3.139845e-06        6.262386e-11        6.262510e-04        3.139907e-11        
6.0909e-05     9.993745e-01        3.120567e-06        6.223936e-11        6.224059e-04        3.120629e-11        
6.0965e-05     9.993783e-01        3.101389e-06        6.185687e-11        6.185810e-04        3.101451e-11        
6.1021e-05     9.993821e-01        3.082312e-06        6.147638e-11        6.147760e-04        3.082374e-11        
6.1077e-05     9.993859e-01        3.063335e-06        6.109788e-11        6.109910e-04        3.063396e-11        
6.1133e-05     9.993897e-01        3.044458e-06        6.072137e-11        6.072258e-04        3.044518e-11        
6.1190e-05     9.993935e-01        3.025679e-06        6.034684e-11        6.034803e-04        3.025739e-11        
6.1246e-05     9.993972e-01        3.006999e-06        5.997427e-11        5.997546e-04        3.007059e-11        
6.1303e-05     9.994010e-01        2.988418e-06        5.960366e-11        5.960485e-04        2.988477e-11        
6.1359e-05     9.994047e-01        2.969934e-06        5.923501e-11        5.923618e-04        2.969993e-11        
6.1416e-05     9.994084e-01        2.951548e-06        5.886830e-11        5.886946e-04        2.951606e-11        
6.1472e-05     9.994120e-01        2.933259e-06        5.850352e-11        5.850468e-04        2.933317e-11        
6.1529e-05     9.994157e-01        2.915066e-06        5.814067e-11        5.814182e-04        2.915124e-11        
6.1586e-05     9.994193e-01        2.896970e-06        5.777974e-11        5.778089e-04        2.897027e-11        
6.1642e-05     9.994229e-01        2.878969e-06        5.742072e-11        5.742186e-04        2.879026e-11        
6.1699e-05     9.994265e-01        2.861064e-06        5.706361e-11        5.706474e-04        2.861121e-11        
6.1756e-05     9.994301e-01        2.843254e-06        5.670839e-11        5.670951e-04        2.843310e-11        
6.1813e-05     9.994336e-01        2.825538e-06        5.635505e-11        5.635617e-04        2.825595e-11        
6.1870e-05     9.994371e-01        2.807917e-06        5.600360e-11        5.600471e-04        2.807973e-11        
6.1927e-05     9.994407e-01        2.790390e-06        5.565401e-11        5.565512e-04        2.790445e-11        
6.1984e-05     9.994442e-01        2.772956e-06        5.530629e-11        5.530739e-04        2.773011e-11        
6.2041e-05     9.994476e-01        2.755615e-06        5.496043e-11        5.496152e-04        2.755669e-11        
6.2098e-05     9.994511e-01        2.738366e-06        5.461641e-11        5.461749e-04        2.738420e-11        
6.2155e-05     9.994545e-01        2.721210e-06        5.427423e-11        5.427531e-04        2.721264e-11        
6.2213e-05     9.994579e-01        2.704145e-06        5.393388e-11        5.393495e-04        2.704199e-11        
6.2270e-05     9.994613e-01        2.687172e-06        5.359536e-11        5.359642e-04        2.687226e-11        
6.2327e-05     9.994647e-01        2.670291e-06        5.325865e-11        5.325971e-04        2.670344e-11        
6.2385e-05     9.994681e-01        2.653499e-06        5.292375e-11        5.292480e-04        2.653552e-11        
6.2442e-05     9.994714e-01        2.636798e-06        5.259065e-11        5.259169e-04        2.636851e-11        
6.2500e-05     9.994748e-01        2.620187e-06        5.225934e-11        5.226038e-04        2.620239e-11        
6.2558e-05     9.994781e-01        2.603665e-06        5.192982e-11        5.193085e-04        2.603717e-11        
6.2615e-05     9.994814e-01        2.587233e-06        5.160207e-11        5.160310e-04        2.587284e-11        
6.2673e-05     9.994847e-01        2.570889e-06        5.127610e-11        5.127711e-04        2.570940e-11        
6.2731e-05     9.994879e-01        2.554633e-06        5.095188e-11        5.095289e-04        2.554684e-11        
6.2788e-05     9.994912e-01        2.538466e-06        5.062942e-11        5.063042e-04        2.538516e-11        
6.2846e-05     9.994944e-01        2.522386e-06        5.030871e-11        5.030970e-04        2.522436e-11        
6.2904e-05     9.994976e-01        2.506393e-06        4.998973e-11        4.999072e-04        2.506443e-11        
6.2962e-05     9.995008e-01        2.490487e-06        4.967249e-11        4.967347e-04        2.490536e-11        
6.3020e-05     9.995039e-01        2.474667e-06        4.935696e-11        4.935794e-04        2.474716e-11        
6.3078e-05     9.995071e-01        2.458934e-06        4.904316e-11        4.904413e-04        2.458982e-11        
6.3136e-05     9.995102e-01        2.443286e-06        4.873106e-11        4.873203e-04        2.443334e-11        
6.3195e-05     9.995134e-01        2.427723e-06        4.842067e-11        4.842163e-04        2.427771e-11        
6.3253e-05     9.995165e-01        2.412245e-06        4.811197e-11        4.811292e-04        2.412293e-11        
6.3311e-05     9.995195e-01        2.396852e-06        4.780495e-11        4.780590e-04        2.396900e-11        
6.3369e-05     9.995226e-01        2.381543e-06        4.749962e-11        4.750056e-04        2.381591e-11        
6.3428e-05     9.995257e-01        2.366318e-06        4.719595e-11        4.719689e-04        2.366365e-11        
6.3486e-05     9.995287e-01        2.351176e-06        4.689395e-11        4.689488e-04        2.351223e-11        
6.3545e-05     9.995317e-01        2.336118e-06        4.659361e-11        4.659454e-04        2.336164e-11        
6.3603e-05     9.995347e-01        2.321142e-06        4.629492e-11        4.629584e-04        2.321188e-11        
6.3662e-05     9.995377e-01        2.306248e-06        4.599787e-11        4.599878e-04        2.306294e-11        
6.3721e-05     9.995407e-01        2.291437e-06        4.570245e-11        4.570336e-04        2.291482e-11        
6.3779e-05     9.995436e-01        2.276707e-06        4.540866e-11        4.540956e-04        2.276752e-11        
6.3838e-05     9.995466e-01        2.262058e-06        4.511649e-11        4.511739e-04        2.262103e-11        
6.3897e-05     9.995495e-01        2.247490e-06        4.482594e-11        4.482683e-04        2.247534e-11        
6.3956e-05     9.995524e-01        2.233002e-06        4.453699e-11        4.453787e-04        2.233047e-11        
6.4015e-05     9.995553e-01        2.218595e-06        4.424964e-11        4.425051e-04        2.218639e-11        
6.4074e-05     9.995581e-01        2.204268e-06        4.396388e-11        4.396475e-04        2.204312e-11        
6.4133e-05     9.995610e-01        2.190020e-06        4.367970e-11        4.368057e-04        2.190063e-11        
6.4192e-05     9.995638e-01        2.175851e-06        4.339711e-11        4.339797e-04        2.175894e-11        
6.4251e-05     9.995667e-01        2.161761e-06        4.311608e-11        4.311694e-04        2.161804e-11        
6.4310e-05     9.995695e-01        2.147749e-06        4.283662e-11        4.283747e-04        2.147792e-11        
6.4370e-05     9.995723e-01        2.133815e-06        4.255871e-11        4.255956e-04        2.133858e-11        
6.4429e-05     9.995750e-01        2.119959e-06        4.228236e-11        4.228319e-04        2.120001e-11        
6.4488e-05     9.995778e-01        2.106181e-06        4.200754e-11        4.200837e-04        2.106222e-11        
6.4548e-05     9.995806e-01        2.092479e-06        4.173426e-11        4.173509e-04        2.092520e-11        
6.4607e-05     9.995833e-01        2.078854e-06        4.146251e-11        4.146333e-04        2.078895e-11        
6.4667e-05     9.995860e-01        2.065305e-06        4.119228e-11        4.119310e-04        2.065346e-11        
6.4726e-05     9.995887e-01        2.051832e-06        4.092357e-11        4.092438e-04        2.051873e-11        
6.4786e-05     9.995914e-01        2.038435e-06        4.065636e-11        4.065717e-04        2.038475e-11        
6.4846e-05     9.995941e-01        2.025113e-06        4.039065e-11        4.039145e-04        2.025153e-11        
6.4905e-05     9.995967e-01        2.011866e-06        4.012644e-11        4.012724e-04        2.011906e-11        
6.4965e-05     9.995994e-01        1.998693e-06        3.986372e-11        3.986451e-04        1.998733e-11        
6.5025e-05     9.996020e-01        1.985595e-06        3.960247e-11        3.960326e-04        1.985634e-11        
6.5085e-05     9.996046e-01        1.972570e-06        3.934270e-11        3.934348e-04        1.972610e-11        
6.5145e-05     9.996072e-01        1.959620e-06        3.908440e-11        3.908517e-04        1.959658e-11        
6.5205e-05     9.996098e-01        1.946742e-06        3.882755e-11        3.882832e-04        1.946781e-11        
6.5265e-05     9.996123e-01        1.933937e-06        3.857216e-11        3.857293e-04        1.933975e-11        
6.5325e-05     9.996149e-01        1.921205e-06        3.831822e-11        3.831898e-04        1.921243e-11        
6.5386e-05     9.996174e-01        1.908545e-06        3.806572e-11        3.806647e-04        1.908583e-11        
6.5446e-05     9.996200e-01        1.895957e-06        3.781465e-11        3.781540e-04        1.895994e-11        
6.5506e-05     9.996225e-01        1.883440e-06        3.756500e-11        3.756575e-04        1.883477e-11        
6.5566e-05     9.996250e-01        1.870995e-06        3.731678e-11        3.731752e-04        1.871032e-11        
6.5627e-05     9.996274e-01        1.858620e-06        3.706997e-11        3.707071e-04        1.858657e-11        
6.5687e-05     9.996299e-01        1.846316e-06        3.682457e-11        3.682530e-04        1.846353e-11        
6.5748e-05     9.996324e-01        1.834082e-06        3.658057e-11        3.658129e-04        1.834119e-11        
6.5808e-05     9.996348e-01        1.821918e-06        3.633796e-11        3.633868e-04        1.821955e-11        
6.5869e-05     9.996372e-01        1.809824e-06        3.609674e-11        3.609746e-04        1.809860e-11        
6.5930e-05     9.996396e-01        1.797799e-06        3.585690e-11        3.585762e-04        1.797835e-11        
6.5991e-05     9.996420e-01        1.785843e-06        3.561844e-11        3.561915e-04        1.785878e-11        
6.6051e-05     9.996444e-01        1.773955e-06        3.538135e-11        3.538205e-04        1.773991e-11        
6.6112e-05     9.996468e-01        1.762136e-06        3.514561e-11        3.514631e-04        1.762171e-11        
6.6173e-05     9.996491e-01        1.750385e-06        3.491123e-11        3.491193e-04        1.750420e-11        
6.6234e-05     9.996515e-01        1.738701e-06        3.467821e-11        3.467889e-04        1.738736e-11        
6.6295e-05     9.996538e-01        1.727085e-06        3.444652e-11        3.444720e-04        1.727119e-11        
6.6356e-05     9.996561e-01        1.715536e-06        3.421617e-11        3.421685e-04        1.715570e-11        
6.6417e-05     9.996584e-01        1.704053e-06        3.398715e-11        3.398783e-04        1.704087e-11        
6.6479e-05     9.996607e-01        1.692637e-06        3.375946e-11        3.376013e-04        1.692671e-11        
6.6540e-05     9.996630e-01        1.681287e-06        3.353308e-11        3.353375e-04        1.681320e-11        
6.6601e-05     9.996652e-01        1.670002e-06        3.330801e-11        3.330868e-04        1.670036e-11        
6.6663e-05     9.996675e-01        1.658784e-06        3.308425e-11        3.308491e-04        1.658816e-11        
6.6724e-05     9.996697e-01        1.647630e-06        3.286179e-11        3.286244e-04        1.647662e-11        
6.6786e-05     9.996720e-01        1.636541e-06        3.264062e-11        3.264127e-04        1.636573e-11        
6.6847e-05     9.996742e-01        1.625516e-06        3.242074e-11        3.242139e-04        1.625549e-11        
6.6909e-05     9.996764e-01        1.614556e-06        3.220214e-11        3.220278e-04        1.614588e-11        
6.6970e-05     9.996785e-01        1.603660e-06        3.198481e-11        3.198545e-04        1.603691e-11        
6.7032e-05     9.996807e-01        1.592827e-06        3.176876e-11        3.176939e-04        1.592859e-11        
6.7094e-05     9.996829e-01        1.582057e-06        3.155396e-11        3.155459e-04        1.582089e-11        
6.7156e-05     9.996850e-01        1.571351e-06        3.134042e-11        3.134104e-04        1.571382e-11        
6.7218e-05     9.996872e-01        1.560707e-06        3.112813e-11        3.112875e-04        1.560738e-11        
6.7280e-05     9.996893e-01        1.550126e-06        3.091709e-11        3.091770e-04        1.550157e-11        
6.7342e-05     9.996914e-01        1.539606e-06        3.070728e-11        3.070789e-04        1.539637e-11        
6.7404e-05     9.996935e-01        1.529149e-06        3.049871e-11        3.049931e-04        1.529179e-11        
6.7466e-05     9.996956e-01        1.518753e-06        3.029136e-11        3.029196e-04        1.518783e-11        
6.7528e-05     9.996976e-01        1.508418e-06        3.008523e-11        3.008583e-04        1.508448e-11        
6.7590e-05     9.996997e-01        1.498144e-06        2.988032e-11        2.988091e-04        1.498174e-11        
6.7652e-05     9.997017e-01        1.487931e-06        2.967662e-11        2.967721e-04        1.487960e-11        
6.7715e-05     9.997038e-01        1.477778e-06        2.947412e-11        2.947470e-04        1.477807e-11        
6.7777e-05     9.997058e-01        1.467685e-06        2.927281e-11        2.927339e-04        1.467714e-11        
6.7840e-05     9.997078e-01        1.457652e-06        2.907270e-11        2.907328e-04        1.457681e-11        
6.7902e-05     9.997098e-01        1.447678e-06        2.887377e-11        2.887435e-04        1.447706e-11        
6.7965e-05     9.997118e-01        1.437763e-06        2.867603e-11        2.867659e-04        1.437792e-11        
6.8027e-05     9.997138e-01        1.427907e-06        2.847945e-11        2.848002e-04        1.427936e-11        
6.8090e-05     9.997157e-01        1.418110e-06        2.828405e-11        2.828461e-04        1.418138e-11        
6.8153e-05     9.997177e-01        1.408371e-06        2.808980e-11        2.809036e-04        1.408399e-11        
6.8216e-05     9.997196e-01        1.398690e-06        2.789672e-11        2.789727e-04        1.398718e-11        
6.8278e-05     9.997216e-01        1.389067e-06        2.770478e-11        2.770533e-04        1.389094e-11        
6.8341e-05     9.997235e-01        1.379501e-06        2.751400e-11        2.751454e-04        1.379528e-11        
6.8404e-05     9.997254e-01        1.369992e-06        2.732435e-11        2.732489e-04        1.370020e-11        
6.8467e-05     9.997273e-01        1.360541e-06        2.713583e-11        2.713637e-04        1.360568e-11        
6.8530e-05     9.997292e-01        1.351145e-06        2.694844e-11        2.694898e-04        1.351172e-11        
6.8594e-05     9.997310e-01        1.341806e-06        2.676218e-11        2.676271e-04        1.341833e-11        
6.8657e-05     9.997329e-01        1.332524e-06        2.657704e-11        2.657756e-04        1.332550e-11        
6.8720e-05     9.997347e-01        1.323296e-06        2.639300e-11        2.639353e-04        1.323323e-11        
6.8783e-05     9.997366e-01        1.314125e-06        2.621007e-11        2.621059e-04        1.314151e-11        
6.8847e-05     9.997384e-01        1.305008e-06        2.602825e-11        2.602876e-04        1.305034e-11        
6.8910e-05     9.997402e-01        1.295947e-06        2.584752e-11        2.584803e-04        1.295973e-11        
6.8974e-05     9.997420e-01        1.286940e-06        2.566788e-11        2.566839e-04        1.286966e-11        
6.9037e-05     9.997438e-01        1.277988e-06        2.548932e-11        2.548983e-04        1.278013e-11        
6.9101e-05     9.997456e-01        1.269089e-06        2.531185e-11        2.531235e-04        1.269114e-11        
6.9165e-05     9.997474e-01        1.260245e-06        2.513544e-11        2.513594e-04        1.260270e-11        
6.9228e-05     9.997491e-01        1.251454e-06        2.496011e-11        2.496060e-04        1.251479e-11        
6.9292e-05     9.997509e-01        1.242716e-06        2.478584e-11        2.478633e-04        1.242741e-11        
6.9356e-05     9.997526e-01        1.234032e-06        2.461262e-11        2.461311e-04        1.234056e-11        
6.9420e-05     9.997544e-01        1.225400e-06        2.444046e-11        2.444095e-04        1.225424e-11        
6.9484e-05     9.997561e-01        1.216820e-06        2.426935e-11        2.426983e-04        1.216845e-11        
6.9548e-05     9.997578e-01        1.208293e-06        2.409928e-11        2.409976e-04        1.208317e-11        
6.9612e-05     9.997595e-01        1.199818e-06        2.393024e-11        2.393072e-04        1.199842e-11        
6.9676e-05     9.997612e-01        1.191395e-06        2.376224e-11        2.376271e-04        1.191419e-11        
6.9740e-05     9.997629e-01        1.183023e-06        2.359526e-11        2.359573e-04        1.183047e-11        
6.9805e-05     9.997645e-01        1.174702e-06        2.342931e-11        2.342977e-04        1.174726e-11        
6.9869e-05     9.997662e-01        1.166433e-06        2.326437e-11        2.326483e-04        1.166456e-11        
6.9933e-05     9.997678e-01        1.158213e-06        2.310044e-11        2.310090e-04        1.158236e-11        
6.9998e-05     9.997695e-01        1.150045e-06        2.293752e-11        2.293797e-04        1.150068e-11        
7.0062e-05     9.997711e-01        1.141926e-06        2.277559e-11        2.277604e-04        1.141949e-11        
7.0127e-05     9.997727e-01        1.133858e-06        2.261466e-11        2.261511e-04        1.133880e-11        
7.0192e-05     9.997743e-01        1.125839e-06        2.245473e-11        2.245517e-04        1.125861e-11        
7.0256e-05     9.997759e-01        1.117869e-06        2.229578e-11        2.229622e-04        1.117891e-11        
7.0321e-05     9.997775e-01        1.109949e-06        2.213780e-11        2.213824e-04        1.109971e-11        
7.0386e-05     9.997791e-01        1.102077e-06        2.198081e-11        2.198124e-04        1.102099e-11        
7.0451e-05     9.997807e-01        1.094254e-06        2.182478e-11        2.182521e-04        1.094276e-11        
7.0516e-05     9.997822e-01        1.086480e-06        2.166972e-11        2.167015e-04        1.086501e-11        
7.0581e-05     9.997838e-01        1.078753e-06        2.151562e-11        2.151605e-04        1.078775e-11        
7.0646e-05     9.997853e-01        1.071075e-06        2.136247e-11        2.136290e-04        1.071096e-11        
7.0711e-05     9.997868e-01        1.063444e-06        2.121028e-11        2.121070e-04        1.063465e-11        
7.0776e-05     9.997883e-01        1.055861e-06        2.105903e-11        2.105945e-04        1.055882e-11        
7.0841e-05     9.997899e-01        1.048325e-06        2.090872e-11        2.090914e-04        1.048346e-11        
7.0906e-05     9.997914e-01        1.040835e-06        2.075935e-11        2.075976e-04        1.040856e-11        
7.0972e-05     9.997929e-01        1.033393e-06        2.061091e-11        2.061132e-04        1.033413e-11        
7.1037e-05     9.997943e-01        1.025997e-06        2.046339e-11        2.046380e-04        1.026017e-11        
7.1103e-05     9.997958e-01        1.018647e-06        2.031680e-11        2.031720e-04        1.018667e-11        
7.1168e-05     9.997973e-01        1.011343e-06        2.017112e-11        2.017152e-04        1.011363e-11        
7.1234e-05     9.997987e-01        1.004084e-06        2.002635e-11        2.002675e-04        1.004104e-11        
7.1299e-05     9.998002e-01        9.968715e-07        1.988249e-11        1.988289e-04        9.968913e-12        
7.1365e-05     9.998016e-01        9.897039e-07        1.973954e-11        1.973993e-04        9.897236e-12        
7.1431e-05     9.998030e-01        9.825813e-07        1.959748e-11        1.959787e-04        9.826009e-12        
7.1497e-05     9.998045e-01        9.755035e-07        1.945631e-11        1.945670e-04        9.755229e-12        
7.1562e-05     9.998059e-01        9.684702e-07        1.931603e-11        1.931641e-04        9.684894e-12        
7.1628e-05     9.998073e-01        9.614812e-07        1.917664e-11        1.917702e-04        9.615003e-12        
7.1694e-05     9.998087e-01        9.545363e-07        1.903812e-11        1.903850e-04        9.545552e-12        
7.1761e-05     9.998100e-01        9.476352e-07        1.890048e-11        1.890085e-04        9.476540e-12        
7.1827e-05     9.998114e-01        9.407777e-07        1.876371e-11        1.876408e-04        9.407964e-12        
7.1893e-05     9.998128e-01        9.339636e-07        1.862780e-11        1.862817e-04        9.339821e-12        
7.1959e-05     9.998141e-01        9.271926e-07        1.849275e-11        1.849312e-04        9.272110e-12        
7.2025e-05     9.998155e-01        9.204645e-07        1.835856e-11        1.835893e-04        9.204828e-12        
7.2092e-05     9.998168e-01        9.137791e-07        1.822522e-11        1.822559e-04        9.137973e-12        
7.2158e-05     9.998182e-01        9.071362e-07        1.809273e-11        1.809309e-04        9.071542e-12        
7.2225e-05     9.998195e-01        9.005355e-07        1.796108e-11        1.796144e-04        9.005534e-12        
7.2291e-05     9.998208e-01        8.939769e-07        1.783027e-11        1.783062e-04        8.939946e-12        
7.2358e-05     9.998221e-01        8.874600e-07        1.770029e-11        1.770064e-04        8.874776e-12        
7.2425e-05     9.998234e-01        8.809847e-07        1.757114e-11        1.757149e-04        8.810022e-12        
7.2491e-05     9.998247e-01        8.745507e-07        1.744282e-11        1.744316e-04        8.745681e-12        
7.2558e-05     9.998260e-01        8.681579e-07        1.731531e-11        1.731566e-04        8.681751e-12        
7.2625e-05     9.998272e-01        8.618059e-07        1.718862e-11        1.718897e-04        8.618230e-12        
7.2692e-05     9.998285e-01        8.554947e-07        1.706275e-11        1.706309e-04        8.555117e-12        
7.2759e-05     9.998298e-01        8.492239e-07        1.693768e-11        1.693801e-04        8.492407e-12        
7.2826e-05     9.998310e-01        8.429933e-07        1.681341e-11        1.681374e-04        8.430101e-12        
7.2893e-05     9.998323e-01        8.368028e-07        1.668994e-11        1.669027e-04        8.368195e-12        
7.2960e-05     9.998335e-01        8.306522e-07        1.656727e-11        1.656759e-04        8.306687e-12        
7.3027e-05     9.998347e-01        8.245411e-07        1.644538e-11        1.644571e-04        8.245574e-12        
7.3095e-05     9.998359e-01        8.184694e-07        1.632428e-11        1.632461e-04        8.184856e-12        
7.3162e-05     9.998371e-01        8.124369e-07        1.620396e-11        1.620429e-04        8.124530e-12        
7.3230e-05     9.998383e-01        8.064433e-07        1.608442e-11        1.608474e-04        8.064593e-12        
7.3297e-05     9.998395e-01        8.004885e-07        1.596566e-11        1.596597e-04        8.005044e-12        
7.3365e-05     9.998407e-01        7.945723e-07        1.584766e-11        1.584797e-04        7.945880e-12        
7.3432e-05     9.998419e-01        7.886943e-07        1.573042e-11        1.573073e-04        7.887100e-12        
7.3500e-05     9.998431e-01        7.828545e-07        1.561395e-11        1.561426e-04        7.828701e-12        
7.3568e-05     9.998442e-01        7.770527e-07        1.549823e-11        1.549854e-04        7.770681e-12        
7.3635e-05     9.998454e-01        7.712885e-07        1.538326e-11        1.538357e-04        7.713038e-12        
7.3703e-05     9.998465e-01        7.655618e-07        1.526905e-11        1.526935e-04        7.655770e-12        
7.3771e-05     9.998477e-01        7.598725e-07        1.515557e-11        1.515587e-04        7.598876e-12        
7.3839e-05     9.998488e-01        7.542202e-07        1.504284e-11        1.504314e-04        7.542352e-12        
7.3907e-05     9.998499e-01        7.486048e-07        1.493084e-11        1.493114e-04        7.486197e-12        
7.3975e-05     9.998511e-01        7.430262e-07        1.481958e-11        1.481987e-04        7.430409e-12        
7.4044e-05     9.998522e-01        7.374840e-07        1.470904e-11        1.470933e-04        7.374986e-12        
7.4112e-05     9.998533e-01        7.319781e-07        1.459922e-11        1.459951e-04        7.319926e-12        
7.4180e-05     9.998544e-01        7.265083e-07        1.449013e-11        1.449041e-04        7.265227e-12        
7.4248e-05     9.998555e-01        7.210743e-07        1.438175e-11        1.438203e-04        7.210887e-12        
7.4317e-05     9.998565e-01        7.156761e-07        1.427408e-11        1.427436e-04        7.156903e-12        
7.4385e-05     9.998576e-01        7.103134e-07        1.416712e-11        1.416740e-04        7.103275e-12        
7.4454e-05     9.998587e-01        7.049859e-07        1.406087e-11        1.406115e-04        7.049999e-12        
7.4522e-05     9.998597e-01        6.996936e-07        1.395531e-11        1.395559e-04        6.997075e-12        
7.4591e-05     9.998608e-01        6.944362e-07        1.385045e-11        1.385073e-04        6.944499e-12        
7.4660e-05     9.998618e-01        6.892134e-07        1.374629e-11        1.374656e-04        6.892271e-12        
7.4729e-05     9.998629e-01        6.840252e-07        1.364281e-11        1.364308e-04        6.840388e-12        
7.4798e-05     9.998639e-01        6.788714e-07        1.354001e-11        1.354028e-04        6.788849e-12        
7.4866e-05     9.998649e-01        6.737516e-07        1.343790e-11        1.343817e-04        6.737650e-12        
7.4935e-05     9.998660e-01        6.686659e-07        1.333647e-11        1.333673e-04        6.686791e-12        
7.5005e-05     9.998670e-01        6.636138e-07        1.323570e-11        1.323597e-04        6.636270e-12        
7.5074e-05     9.998680e-01        6.585954e-07        1.313561e-11        1.313587e-04        6.586084e-12        
7.5143e-05     9.998690e-01        6.536103e-07        1.303619e-11        1.303644e-04        6.536233e-12        
7.5212e-05     9.998700e-01        6.486584e-07        1.293742e-11        1.293768e-04        6.486713e-12        
7.5281e-05     9.998710e-01        6.437395e-07        1.283931e-11        1.283957e-04        6.437523e-12        
7.5351e-05     9.998719e-01        6.388534e-07        1.274186e-11        1.274211e-04        6.388661e-12        
7.5420e-05     9.998729e-01        6.340000e-07        1.264506e-11        1.264531e-04        6.340126e-12        
7.5490e-05     9.998739e-01        6.291790e-07        1.254891e-11        1.254916e-04        6.291915e-12        
7.5559e-05     9.998748e-01        6.243903e-07        1.245340e-11        1.245364e-04        6.244027e-12        
7.5629e-05     9.998758e-01        6.196337e-07        1.235853e-11        1.235877e-04        6.196460e-12        
7.5699e-05     9.998767e-01        6.149089e-07        1.226429e-11        1.226453e-04        6.149211e-12        
7.5768e-05     9.998777e-01        6.102159e-07        1.217069e-11        1.217093e-04        6.102280e-12        
7.5838e-05     9.998786e-01        6.055545e-07        1.207772e-11        1.207796e-04        6.055665e-12        
7.5908e-05     9.998795e-01        6.009244e-07        1.198537e-11        1.198561e-04        6.009363e-12        
7.5978e-05     9.998805e-01        5.963254e-07        1.189365e-11        1.189388e-04        5.963373e-12        
7.6048e-05     9.998814e-01        5.917575e-07        1.180254e-11        1.180277e-04        5.917693e-12        
7.6118e-05     9.998823e-01        5.872204e-07        1.171205e-11        1.171228e-04        5.872321e-12        
7.6188e-05     9.998832e-01        5.827140e-07        1.162217e-11        1.162240e-04        5.827256e-12        
7.6258e-05     9.998841e-01        5.782381e-07        1.153289e-11        1.153312e-04        5.782495e-12        
7.6329e-05     9.998850e-01        5.737924e-07        1.144423e-11        1.144445e-04        5.738038e-12        
7.6399e-05     9.998859e-01        5.693769e-07        1.135616e-11        1.135638e-04        5.693882e-12        
7.6470e-05     9.998867e-01        5.649913e-07        1.126869e-11        1.126891e-04        5.650025e-12        
7.6540e-05     9.998876e-01        5.606355e-07        1.118181e-11        1.118204e-04        5.606467e-12        
