Excitation Kinetics:
Time (s)       S0                  S1                  T1                  T2                  
3.1236e-05     9.230895e-01        1.920842e-04        7.671839e-02        1.920842e-09        
3.1264e-05     9.232223e-01        1.917526e-04        7.658595e-02        1.917526e-09        
3.1293e-05     9.233550e-01        1.914213e-04        7.645362e-02        1.914213e-09        
3.1322e-05     9.234875e-01        1.910902e-04        7.632139e-02        1.910902e-09        
3.1351e-05     9.236200e-01        1.907594e-04        7.618927e-02        1.907594e-09        
3.1380e-05     9.237523e-01        1.904289e-04        7.605726e-02        1.904289e-09        
3.1409e-05     9.238845e-01        1.900986e-04        7.592535e-02        1.900986e-09        
3.1438e-05     9.240167e-01        1.897687e-04        7.579355e-02        1.897687e-09        
3.1467e-05     9.241487e-01        1.894389e-04        7.566186e-02        1.894389e-09        
3.1496e-05     9.242806e-01        1.891095e-04        7.553028e-02        1.891095e-09        
3.1525e-05     9.244124e-01        1.887803e-04        7.539880e-02        1.887803e-09        
3.1554e-05     9.245441e-01        1.884514e-04        7.526744e-02        1.884514e-09        
3.1583e-05     9.246757e-01        1.881228e-04        7.513618e-02        1.881227e-09        
3.1612e-05     9.248072e-01        1.877944e-04        7.500503e-02        1.877944e-09        
3.1641e-05     9.249385e-01        1.874663e-04        7.487399e-02        1.874663e-09        
3.1670e-05     9.250698e-01        1.871385e-04        7.474305e-02        1.871385e-09        
3.1699e-05     9.252010e-01        1.868109e-04        7.461223e-02        1.868109e-09        
3.1729e-05     9.253320e-01        1.864836e-04        7.448151e-02        1.864836e-09        
3.1758e-05     9.254629e-01        1.861566e-04        7.435090e-02        1.861566e-09        
3.1787e-05     9.255938e-01        1.858299e-04        7.422041e-02        1.858299e-09        
3.1816e-05     9.257245e-01        1.855034e-04        7.409002e-02        1.855034e-09        
3.1846e-05     9.258551e-01        1.851772e-04        7.395974e-02        1.851772e-09        
3.1875e-05     9.259856e-01        1.848513e-04        7.382957e-02        1.848513e-09        
3.1904e-05     9.261160e-01        1.845257e-04        7.369950e-02        1.845257e-09        
3.1934e-05     9.262462e-01        1.842003e-04        7.356955e-02        1.842003e-09        
3.1963e-05     9.263764e-01        1.838752e-04        7.343971e-02        1.838752e-09        
3.1993e-05     9.265065e-01        1.835504e-04        7.330998e-02        1.835504e-09        
3.2022e-05     9.266364e-01        1.832258e-04        7.318036e-02        1.832258e-09        
3.2052e-05     9.267663e-01        1.829016e-04        7.305084e-02        1.829016e-09        
3.2081e-05     9.268960e-01        1.825776e-04        7.292144e-02        1.825776e-09        
3.2111e-05     9.270256e-01        1.822539e-04        7.279215e-02        1.822539e-09        
3.2140e-05     9.271551e-01        1.819304e-04        7.266297e-02        1.819304e-09        
3.2170e-05     9.272845e-01        1.816073e-04        7.253390e-02        1.816073e-09        
3.2200e-05     9.274138e-01        1.812844e-04        7.240494e-02        1.812844e-09        
3.2229e-05     9.275429e-01        1.809618e-04        7.227609e-02        1.809618e-09        
3.2259e-05     9.276720e-01        1.806394e-04        7.214735e-02        1.806394e-09        
3.2289e-05     9.278010e-01        1.803174e-04        7.201872e-02        1.803174e-09        
3.2318e-05     9.279298e-01        1.799956e-04        7.189021e-02        1.799956e-09        
3.2348e-05     9.280585e-01        1.796741e-04        7.176180e-02        1.796741e-09        
3.2378e-05     9.281871e-01        1.793529e-04        7.163351e-02        1.793529e-09        
3.2408e-05     9.283156e-01        1.790320e-04        7.150532e-02        1.790320e-09        
3.2438e-05     9.284440e-01        1.787113e-04        7.137725e-02        1.787113e-09        
3.2468e-05     9.285723e-01        1.783909e-04        7.124929e-02        1.783909e-09        
3.2498e-05     9.287005e-01        1.780708e-04        7.112145e-02        1.780708e-09        
3.2528e-05     9.288285e-01        1.777510e-04        7.099371e-02        1.777510e-09        
3.2558e-05     9.289565e-01        1.774315e-04        7.086609e-02        1.774315e-09        
3.2588e-05     9.290843e-01        1.771122e-04        7.073858e-02        1.771122e-09        
3.2618e-05     9.292120e-01        1.767932e-04        7.061118e-02        1.767932e-09        
3.2648e-05     9.293396e-01        1.764746e-04        7.048389e-02        1.764745e-09        
3.2678e-05     9.294671e-01        1.761561e-04        7.035672e-02        1.761561e-09        
3.2708e-05     9.295945e-01        1.758380e-04        7.022965e-02        1.758380e-09        
3.2738e-05     9.297218e-01        1.755202e-04        7.010270e-02        1.755201e-09        
3.2768e-05     9.298489e-01        1.752026e-04        6.997587e-02        1.752026e-09        
3.2798e-05     9.299760e-01        1.748853e-04        6.984915e-02        1.748853e-09        
3.2829e-05     9.301029e-01        1.745683e-04        6.972253e-02        1.745683e-09        
3.2859e-05     9.302297e-01        1.742516e-04        6.959604e-02        1.742516e-09        
3.2889e-05     9.303564e-01        1.739351e-04        6.946965e-02        1.739351e-09        
3.2919e-05     9.304830e-01        1.736190e-04        6.934338e-02        1.736190e-09        
3.2950e-05     9.306095e-01        1.733031e-04        6.921723e-02        1.733031e-09        
3.2980e-05     9.307358e-01        1.729875e-04        6.909118e-02        1.729875e-09        
3.3010e-05     9.308621e-01        1.726723e-04        6.896525e-02        1.726722e-09        
3.3041e-05     9.309882e-01        1.723572e-04        6.883944e-02        1.723572e-09        
3.3071e-05     9.311142e-01        1.720425e-04        6.871373e-02        1.720425e-09        
3.3102e-05     9.312401e-01        1.717281e-04        6.858815e-02        1.717281e-09        
3.3132e-05     9.313659e-01        1.714139e-04        6.846267e-02        1.714139e-09        
3.3163e-05     9.314916e-01        1.711000e-04        6.833731e-02        1.711000e-09        
3.3193e-05     9.316171e-01        1.707865e-04        6.821207e-02        1.707865e-09        
3.3224e-05     9.317426e-01        1.704732e-04        6.808694e-02        1.704732e-09        
3.3255e-05     9.318679e-01        1.701601e-04        6.796192e-02        1.701601e-09        
3.3285e-05     9.319931e-01        1.698474e-04        6.783702e-02        1.698474e-09        
3.3316e-05     9.321182e-01        1.695350e-04        6.771223e-02        1.695350e-09        
3.3347e-05     9.322432e-01        1.692228e-04        6.758756e-02        1.692228e-09        
3.3377e-05     9.323681e-01        1.689110e-04        6.746300e-02        1.689110e-09        
3.3408e-05     9.324928e-01        1.685994e-04        6.733856e-02        1.685994e-09        
3.3439e-05     9.326175e-01        1.682881e-04        6.721423e-02        1.682881e-09        
3.3470e-05     9.327420e-01        1.679771e-04        6.709002e-02        1.679771e-09        
3.3501e-05     9.328664e-01        1.676664e-04        6.696592e-02        1.676664e-09        
3.3531e-05     9.329907e-01        1.673560e-04        6.684194e-02        1.673560e-09        
3.3562e-05     9.331149e-01        1.670459e-04        6.671808e-02        1.670459e-09        
3.3593e-05     9.332389e-01        1.667360e-04        6.659433e-02        1.667360e-09        
3.3624e-05     9.333629e-01        1.664265e-04        6.647070e-02        1.664265e-09        
3.3655e-05     9.334867e-01        1.661172e-04        6.634718e-02        1.661172e-09        
3.3686e-05     9.336104e-01        1.658083e-04        6.622378e-02        1.658083e-09        
3.3717e-05     9.337340e-01        1.654996e-04        6.610049e-02        1.654996e-09        
3.3748e-05     9.338575e-01        1.651912e-04        6.597732e-02        1.651912e-09        
3.3779e-05     9.339808e-01        1.648831e-04        6.585427e-02        1.648831e-09        
3.3811e-05     9.341041e-01        1.645753e-04        6.573133e-02        1.645753e-09        
3.3842e-05     9.342272e-01        1.642678e-04        6.560851e-02        1.642678e-09        
3.3873e-05     9.343502e-01        1.639606e-04        6.548581e-02        1.639606e-09        
3.3904e-05     9.344731e-01        1.636536e-04        6.536322e-02        1.636536e-09        
3.3935e-05     9.345959e-01        1.633470e-04        6.524075e-02        1.633470e-09        
3.3967e-05     9.347186e-01        1.630407e-04        6.511840e-02        1.630407e-09        
3.3998e-05     9.348411e-01        1.627346e-04        6.499616e-02        1.627346e-09        
3.4029e-05     9.349635e-01        1.624289e-04        6.487404e-02        1.624288e-09        
3.4061e-05     9.350858e-01        1.621234e-04        6.475204e-02        1.621234e-09        
3.4092e-05     9.352080e-01        1.618182e-04        6.463016e-02        1.618182e-09        
3.4123e-05     9.353301e-01        1.615133e-04        6.450839e-02        1.615133e-09        
3.4155e-05     9.354520e-01        1.612088e-04        6.438674e-02        1.612088e-09        
3.4186e-05     9.355739e-01        1.609045e-04        6.426521e-02        1.609045e-09        
3.4218e-05     9.356956e-01        1.606005e-04        6.414379e-02        1.606005e-09        
3.4249e-05     9.358172e-01        1.602968e-04        6.402250e-02        1.602968e-09        
3.4281e-05     9.359387e-01        1.599934e-04        6.390132e-02        1.599934e-09        
3.4313e-05     9.360600e-01        1.596903e-04        6.378026e-02        1.596903e-09        
3.4344e-05     9.361813e-01        1.593875e-04        6.365932e-02        1.593875e-09        
3.4376e-05     9.363024e-01        1.590850e-04        6.353849e-02        1.590850e-09        
3.4408e-05     9.364234e-01        1.587827e-04        6.341779e-02        1.587827e-09        
3.4439e-05     9.365443e-01        1.584808e-04        6.329720e-02        1.584808e-09        
3.4471e-05     9.366651e-01        1.581792e-04        6.317673e-02        1.581792e-09        
3.4503e-05     9.367857e-01        1.578779e-04        6.305638e-02        1.578779e-09        
3.4535e-05     9.369063e-01        1.575768e-04        6.293615e-02        1.575768e-09        
3.4566e-05     9.370267e-01        1.572761e-04        6.281604e-02        1.572761e-09        
3.4598e-05     9.371470e-01        1.569757e-04        6.269604e-02        1.569757e-09        
3.4630e-05     9.372672e-01        1.566755e-04        6.257617e-02        1.566755e-09        
3.4662e-05     9.373872e-01        1.563757e-04        6.245641e-02        1.563757e-09        
3.4694e-05     9.375071e-01        1.560762e-04        6.233677e-02        1.560761e-09        
3.4726e-05     9.376270e-01        1.557769e-04        6.221726e-02        1.557769e-09        
3.4758e-05     9.377467e-01        1.554780e-04        6.209786e-02        1.554780e-09        
3.4790e-05     9.378662e-01        1.551793e-04        6.197858e-02        1.551793e-09        
3.4822e-05     9.379857e-01        1.548810e-04        6.185942e-02        1.548810e-09        
3.4854e-05     9.381050e-01        1.545829e-04        6.174038e-02        1.545829e-09        
3.4886e-05     9.382243e-01        1.542852e-04        6.162146e-02        1.542852e-09        
3.4918e-05     9.383434e-01        1.539877e-04        6.150266e-02        1.539877e-09        
3.4951e-05     9.384623e-01        1.536906e-04        6.138398e-02        1.536906e-09        
3.4983e-05     9.385812e-01        1.533937e-04        6.126542e-02        1.533937e-09        
3.5015e-05     9.386999e-01        1.530972e-04        6.114698e-02        1.530972e-09        
3.5047e-05     9.388185e-01        1.528009e-04        6.102866e-02        1.528009e-09        
3.5080e-05     9.389370e-01        1.525050e-04        6.091046e-02        1.525050e-09        
3.5112e-05     9.390554e-01        1.522094e-04        6.079238e-02        1.522094e-09        
3.5144e-05     9.391737e-01        1.519140e-04        6.067442e-02        1.519140e-09        
3.5177e-05     9.392918e-01        1.516190e-04        6.055658e-02        1.516190e-09        
3.5209e-05     9.394098e-01        1.513242e-04        6.043886e-02        1.513242e-09        
3.5242e-05     9.395277e-01        1.510298e-04        6.032127e-02        1.510298e-09        
3.5274e-05     9.396455e-01        1.507357e-04        6.020379e-02        1.507357e-09        
3.5307e-05     9.397631e-01        1.504418e-04        6.008643e-02        1.504418e-09        
3.5339e-05     9.398807e-01        1.501483e-04        5.996920e-02        1.501483e-09        
3.5372e-05     9.399981e-01        1.498551e-04        5.985208e-02        1.498551e-09        
3.5404e-05     9.401153e-01        1.495622e-04        5.973509e-02        1.495622e-09        
3.5437e-05     9.402325e-01        1.492695e-04        5.961822e-02        1.492695e-09        
3.5469e-05     9.403496e-01        1.489772e-04        5.950147e-02        1.489772e-09        
3.5502e-05     9.404665e-01        1.486852e-04        5.938484e-02        1.486852e-09        
3.5535e-05     9.405833e-01        1.483935e-04        5.926833e-02        1.483935e-09        
3.5568e-05     9.407000e-01        1.481021e-04        5.915195e-02        1.481021e-09        
3.5600e-05     9.408165e-01        1.478110e-04        5.903568e-02        1.478110e-09        
3.5633e-05     9.409329e-01        1.475202e-04        5.891954e-02        1.475202e-09        
3.5666e-05     9.410493e-01        1.472297e-04        5.880352e-02        1.472297e-09        
3.5699e-05     9.411654e-01        1.469395e-04        5.868762e-02        1.469395e-09        
3.5732e-05     9.412815e-01        1.466497e-04        5.857184e-02        1.466497e-09        
3.5765e-05     9.413975e-01        1.463601e-04        5.845619e-02        1.463601e-09        
3.5798e-05     9.415133e-01        1.460708e-04        5.834065e-02        1.460708e-09        
3.5831e-05     9.416290e-01        1.457819e-04        5.822524e-02        1.457819e-09        
3.5864e-05     9.417446e-01        1.454932e-04        5.810995e-02        1.454932e-09        
3.5897e-05     9.418600e-01        1.452049e-04        5.799479e-02        1.452049e-09        
3.5930e-05     9.419753e-01        1.449168e-04        5.787974e-02        1.449168e-09        
3.5963e-05     9.420905e-01        1.446291e-04        5.776482e-02        1.446291e-09        
3.5996e-05     9.422056e-01        1.443417e-04        5.765002e-02        1.443417e-09        
3.6029e-05     9.423206e-01        1.440545e-04        5.753535e-02        1.440545e-09        
3.6062e-05     9.424354e-01        1.437677e-04        5.742079e-02        1.437677e-09        
3.6096e-05     9.425502e-01        1.434812e-04        5.730636e-02        1.434812e-09        
3.6129e-05     9.426647e-01        1.431950e-04        5.719205e-02        1.431950e-09        
3.6162e-05     9.427792e-01        1.429091e-04        5.707787e-02        1.429091e-09        
3.6196e-05     9.428936e-01        1.426235e-04        5.696381e-02        1.426235e-09        
3.6229e-05     9.430078e-01        1.423383e-04        5.684987e-02        1.423383e-09        
3.6262e-05     9.431219e-01        1.420533e-04        5.673605e-02        1.420533e-09        
3.6296e-05     9.432359e-01        1.417686e-04        5.662236e-02        1.417686e-09        
3.6329e-05     9.433497e-01        1.414843e-04        5.650879e-02        1.414843e-09        
3.6363e-05     9.434634e-01        1.412003e-04        5.639535e-02        1.412003e-09        
3.6396e-05     9.435771e-01        1.409165e-04        5.628203e-02        1.409165e-09        
3.6430e-05     9.436905e-01        1.406331e-04        5.616883e-02        1.406331e-09        
3.6463e-05     9.438039e-01        1.403500e-04        5.605575e-02        1.403500e-09        
3.6497e-05     9.439171e-01        1.400672e-04        5.594280e-02        1.400672e-09        
3.6531e-05     9.440302e-01        1.397847e-04        5.582998e-02        1.397847e-09        
3.6564e-05     9.441432e-01        1.395025e-04        5.571727e-02        1.395025e-09        
3.6598e-05     9.442561e-01        1.392207e-04        5.560469e-02        1.392207e-09        
3.6632e-05     9.443688e-01        1.389391e-04        5.549224e-02        1.389391e-09        
3.6665e-05     9.444814e-01        1.386578e-04        5.537991e-02        1.386578e-09        
3.6699e-05     9.445939e-01        1.383769e-04        5.526770e-02        1.383769e-09        
3.6733e-05     9.447063e-01        1.380963e-04        5.515562e-02        1.380963e-09        
3.6767e-05     9.448185e-01        1.378160e-04        5.504366e-02        1.378160e-09        
3.6801e-05     9.449306e-01        1.375360e-04        5.493183e-02        1.375360e-09        
3.6835e-05     9.450426e-01        1.372563e-04        5.482012e-02        1.372563e-09        
3.6869e-05     9.451545e-01        1.369769e-04        5.470853e-02        1.369769e-09        
3.6903e-05     9.452662e-01        1.366978e-04        5.459707e-02        1.366978e-09        
3.6937e-05     9.453778e-01        1.364191e-04        5.448574e-02        1.364191e-09        
3.6971e-05     9.454893e-01        1.361406e-04        5.437453e-02        1.361406e-09        
3.7005e-05     9.456007e-01        1.358625e-04        5.426344e-02        1.358625e-09        
3.7039e-05     9.457119e-01        1.355847e-04        5.415248e-02        1.355847e-09        
3.7073e-05     9.458230e-01        1.353072e-04        5.404165e-02        1.353072e-09        
3.7107e-05     9.459340e-01        1.350300e-04        5.393093e-02        1.350300e-09        
3.7141e-05     9.460449e-01        1.347531e-04        5.382035e-02        1.347531e-09        
3.7176e-05     9.461556e-01        1.344765e-04        5.370989e-02        1.344765e-09        
3.7210e-05     9.462662e-01        1.342003e-04        5.359955e-02        1.342003e-09        
3.7244e-05     9.463767e-01        1.339243e-04        5.348934e-02        1.339243e-09        
3.7278e-05     9.464871e-01        1.336487e-04        5.337926e-02        1.336487e-09        
3.7313e-05     9.465973e-01        1.333734e-04        5.326930e-02        1.333734e-09        
3.7347e-05     9.467074e-01        1.330984e-04        5.315946e-02        1.330984e-09        
3.7382e-05     9.468174e-01        1.328237e-04        5.304976e-02        1.328237e-09        
3.7416e-05     9.469273e-01        1.325493e-04        5.294017e-02        1.325493e-09        
3.7450e-05     9.470370e-01        1.322753e-04        5.283072e-02        1.322753e-09        
3.7485e-05     9.471466e-01        1.320016e-04        5.272139e-02        1.320015e-09        
3.7520e-05     9.472561e-01        1.317281e-04        5.261218e-02        1.317281e-09        
3.7554e-05     9.473654e-01        1.314550e-04        5.250310e-02        1.314550e-09        
3.7589e-05     9.474747e-01        1.311822e-04        5.239415e-02        1.311822e-09        
3.7623e-05     9.475838e-01        1.309097e-04        5.228532e-02        1.309097e-09        
3.7658e-05     9.476927e-01        1.306376e-04        5.217662e-02        1.306376e-09        
3.7693e-05     9.478016e-01        1.303657e-04        5.206804e-02        1.303657e-09        
3.7727e-05     9.479103e-01        1.300942e-04        5.195959e-02        1.300942e-09        
3.7762e-05     9.480189e-01        1.298230e-04        5.185127e-02        1.298230e-09        
3.7797e-05     9.481274e-01        1.295521e-04        5.174307e-02        1.295521e-09        
3.7832e-05     9.482357e-01        1.292815e-04        5.163500e-02        1.292815e-09        
3.7867e-05     9.483439e-01        1.290112e-04        5.152706e-02        1.290112e-09        
3.7902e-05     9.484520e-01        1.287413e-04        5.141924e-02        1.287413e-09        
3.7937e-05     9.485600e-01        1.284717e-04        5.131155e-02        1.284717e-09        
3.7972e-05     9.486678e-01        1.282024e-04        5.120399e-02        1.282023e-09        
3.8007e-05     9.487755e-01        1.279334e-04        5.109655e-02        1.279334e-09        
3.8042e-05     9.488831e-01        1.276647e-04        5.098924e-02        1.276647e-09        
3.8077e-05     9.489905e-01        1.273963e-04        5.088205e-02        1.273963e-09        
3.8112e-05     9.490979e-01        1.271283e-04        5.077500e-02        1.271283e-09        
3.8147e-05     9.492051e-01        1.268605e-04        5.066807e-02        1.268605e-09        
3.8182e-05     9.493121e-01        1.265931e-04        5.056126e-02        1.265931e-09        
3.8217e-05     9.494191e-01        1.263260e-04        5.045459e-02        1.263260e-09        
3.8252e-05     9.495259e-01        1.260593e-04        5.034804e-02        1.260593e-09        
3.8288e-05     9.496326e-01        1.257928e-04        5.024162e-02        1.257928e-09        
3.8323e-05     9.497392e-01        1.255267e-04        5.013532e-02        1.255267e-09        
3.8358e-05     9.498456e-01        1.252609e-04        5.002915e-02        1.252609e-09        
3.8394e-05     9.499519e-01        1.249954e-04        4.992311e-02        1.249954e-09        
3.8429e-05     9.500581e-01        1.247302e-04        4.981720e-02        1.247302e-09        
3.8464e-05     9.501641e-01        1.244653e-04        4.971141e-02        1.244653e-09        
3.8500e-05     9.502700e-01        1.242008e-04        4.960576e-02        1.242008e-09        
3.8535e-05     9.503758e-01        1.239365e-04        4.950023e-02        1.239365e-09        
3.8571e-05     9.504815e-01        1.236726e-04        4.939482e-02        1.236726e-09        
3.8606e-05     9.505870e-01        1.234091e-04        4.928955e-02        1.234091e-09        
3.8642e-05     9.506925e-01        1.231458e-04        4.918440e-02        1.231458e-09        
3.8678e-05     9.507977e-01        1.228829e-04        4.907938e-02        1.228828e-09        
3.8713e-05     9.509029e-01        1.226202e-04        4.897449e-02        1.226202e-09        
3.8749e-05     9.510079e-01        1.223579e-04        4.886972e-02        1.223579e-09        
3.8785e-05     9.511128e-01        1.220959e-04        4.876509e-02        1.220959e-09        
3.8820e-05     9.512176e-01        1.218343e-04        4.866058e-02        1.218343e-09        
3.8856e-05     9.513222e-01        1.215729e-04        4.855620e-02        1.215729e-09        
3.8892e-05     9.514267e-01        1.213119e-04        4.845194e-02        1.213119e-09        
3.8928e-05     9.515311e-01        1.210512e-04        4.834782e-02        1.210512e-09        
3.8964e-05     9.516354e-01        1.207908e-04        4.824382e-02        1.207908e-09        
3.9000e-05     9.517395e-01        1.205308e-04        4.813995e-02        1.205308e-09        
3.9035e-05     9.518435e-01        1.202710e-04        4.803621e-02        1.202710e-09        
3.9071e-05     9.519474e-01        1.200116e-04        4.793260e-02        1.200116e-09        
3.9107e-05     9.520511e-01        1.197525e-04        4.782912e-02        1.197525e-09        
3.9143e-05     9.521547e-01        1.194937e-04        4.772576e-02        1.194937e-09        
3.9180e-05     9.522582e-01        1.192353e-04        4.762254e-02        1.192353e-09        
3.9216e-05     9.523616e-01        1.189771e-04        4.751944e-02        1.189771e-09        
3.9252e-05     9.524648e-01        1.187193e-04        4.741647e-02        1.187193e-09        
3.9288e-05     9.525679e-01        1.184618e-04        4.731363e-02        1.184618e-09        
3.9324e-05     9.526709e-01        1.182047e-04        4.721092e-02        1.182047e-09        
3.9360e-05     9.527737e-01        1.179478e-04        4.710833e-02        1.179478e-09        
3.9397e-05     9.528764e-01        1.176913e-04        4.700588e-02        1.176913e-09        
3.9433e-05     9.529790e-01        1.174351e-04        4.690355e-02        1.174351e-09        
3.9469e-05     9.530815e-01        1.171792e-04        4.680135e-02        1.171792e-09        
3.9506e-05     9.531838e-01        1.169237e-04        4.669928e-02        1.169237e-09        
3.9542e-05     9.532860e-01        1.166684e-04        4.659734e-02        1.166684e-09        
3.9579e-05     9.533881e-01        1.164135e-04        4.649553e-02        1.164135e-09        
3.9615e-05     9.534900e-01        1.161589e-04        4.639385e-02        1.161589e-09        
3.9652e-05     9.535918e-01        1.159047e-04        4.629229e-02        1.159047e-09        
3.9688e-05     9.536935e-01        1.156507e-04        4.619087e-02        1.156507e-09        
3.9725e-05     9.537950e-01        1.153971e-04        4.608957e-02        1.153971e-09        
3.9761e-05     9.538964e-01        1.151438e-04        4.598841e-02        1.151438e-09        
3.9798e-05     9.539977e-01        1.148908e-04        4.588737e-02        1.148908e-09        
3.9835e-05     9.540989e-01        1.146382e-04        4.578646e-02        1.146382e-09        
3.9871e-05     9.541999e-01        1.143859e-04        4.568568e-02        1.143859e-09        
3.9908e-05     9.543008e-01        1.141339e-04        4.558504e-02        1.141339e-09        
3.9945e-05     9.544016e-01        1.138822e-04        4.548451e-02        1.138822e-09        
3.9982e-05     9.545022e-01        1.136308e-04        4.538412e-02        1.136308e-09        
4.0018e-05     9.546028e-01        1.133798e-04        4.528386e-02        1.133798e-09        
4.0055e-05     9.547031e-01        1.131291e-04        4.518373e-02        1.131291e-09        
4.0092e-05     9.548034e-01        1.128787e-04        4.508373e-02        1.128787e-09        
4.0129e-05     9.549035e-01        1.126287e-04        4.498385e-02        1.126286e-09        
4.0166e-05     9.550035e-01        1.123789e-04        4.488411e-02        1.123789e-09        
4.0203e-05     9.551034e-01        1.121295e-04        4.478450e-02        1.121295e-09        
4.0240e-05     9.552031e-01        1.118804e-04        4.468501e-02        1.118804e-09        
4.0277e-05     9.553027e-01        1.116317e-04        4.458566e-02        1.116317e-09        
4.0314e-05     9.554022e-01        1.113832e-04        4.448643e-02        1.113832e-09        
4.0352e-05     9.555015e-01        1.111351e-04        4.438734e-02        1.111351e-09        
4.0389e-05     9.556007e-01        1.108873e-04        4.428837e-02        1.108873e-09        
4.0426e-05     9.556998e-01        1.106399e-04        4.418953e-02        1.106399e-09        
4.0463e-05     9.557988e-01        1.103927e-04        4.409083e-02        1.103927e-09        
4.0501e-05     9.558976e-01        1.101459e-04        4.399225e-02        1.101459e-09        
4.0538e-05     9.559963e-01        1.098994e-04        4.389381e-02        1.098994e-09        
4.0575e-05     9.560949e-01        1.096533e-04        4.379549e-02        1.096533e-09        
4.0613e-05     9.561933e-01        1.094074e-04        4.369730e-02        1.094074e-09        
4.0650e-05     9.562916e-01        1.091619e-04        4.359924e-02        1.091619e-09        
4.0687e-05     9.563898e-01        1.089167e-04        4.350132e-02        1.089167e-09        
4.0725e-05     9.564878e-01        1.086719e-04        4.340352e-02        1.086719e-09        
4.0763e-05     9.565857e-01        1.084273e-04        4.330585e-02        1.084273e-09        
4.0800e-05     9.566835e-01        1.081831e-04        4.320832e-02        1.081831e-09        
4.0838e-05     9.567811e-01        1.079393e-04        4.311091e-02        1.079393e-09        
4.0875e-05     9.568787e-01        1.076957e-04        4.301363e-02        1.076957e-09        
4.0913e-05     9.569761e-01        1.074525e-04        4.291649e-02        1.074525e-09        
4.0951e-05     9.570733e-01        1.072096e-04        4.281947e-02        1.072096e-09        
4.0988e-05     9.571704e-01        1.069670e-04        4.272259e-02        1.069670e-09        
4.1026e-05     9.572674e-01        1.067247e-04        4.262583e-02        1.067247e-09        
4.1064e-05     9.573643e-01        1.064828e-04        4.252920e-02        1.064828e-09        
4.1102e-05     9.574610e-01        1.062412e-04        4.243271e-02        1.062412e-09        
4.1140e-05     9.575577e-01        1.059999e-04        4.233634e-02        1.059999e-09        
4.1178e-05     9.576541e-01        1.057590e-04        4.224011e-02        1.057590e-09        
4.1216e-05     9.577505e-01        1.055184e-04        4.214401e-02        1.055184e-09        
4.1254e-05     9.578467e-01        1.052781e-04        4.204803e-02        1.052781e-09        
4.1292e-05     9.579428e-01        1.050381e-04        4.195219e-02        1.050381e-09        
4.1330e-05     9.580387e-01        1.047985e-04        4.185648e-02        1.047984e-09        
4.1368e-05     9.581345e-01        1.045591e-04        4.176089e-02        1.045591e-09        
4.1406e-05     9.582302e-01        1.043201e-04        4.166544e-02        1.043201e-09        
4.1444e-05     9.583258e-01        1.040815e-04        4.157012e-02        1.040815e-09        
4.1482e-05     9.584212e-01        1.038432e-04        4.147493e-02        1.038431e-09        
4.1520e-05     9.585165e-01        1.036051e-04        4.137987e-02        1.036051e-09        
4.1559e-05     9.586117e-01        1.033675e-04        4.128494e-02        1.033675e-09        
4.1597e-05     9.587067e-01        1.031301e-04        4.119014e-02        1.031301e-09        
4.1635e-05     9.588016e-01        1.028931e-04        4.109547e-02        1.028931e-09        
4.1674e-05     9.588964e-01        1.026564e-04        4.100093e-02        1.026564e-09        
4.1712e-05     9.589911e-01        1.024200e-04        4.090653e-02        1.024200e-09        
4.1751e-05     9.590856e-01        1.021840e-04        4.081225e-02        1.021840e-09        
4.1789e-05     9.591799e-01        1.019482e-04        4.071810e-02        1.019482e-09        
4.1828e-05     9.592742e-01        1.017129e-04        4.062409e-02        1.017128e-09        
4.1866e-05     9.593683e-01        1.014778e-04        4.053020e-02        1.014778e-09        
4.1905e-05     9.594623e-01        1.012431e-04        4.043645e-02        1.012430e-09        
4.1943e-05     9.595562e-01        1.010086e-04        4.034283e-02        1.010086e-09        
4.1982e-05     9.596499e-01        1.007746e-04        4.024933e-02        1.007746e-09        
4.2021e-05     9.597435e-01        1.005408e-04        4.015597e-02        1.005408e-09        
4.2059e-05     9.598369e-01        1.003074e-04        4.006274e-02        1.003074e-09        
4.2098e-05     9.599303e-01        1.000743e-04        3.996964e-02        1.000743e-09        
4.2137e-05     9.600235e-01        9.984151e-05        3.987667e-02        9.984151e-10        
4.2176e-05     9.601166e-01        9.960907e-05        3.978384e-02        9.960906e-10        
4.2215e-05     9.602095e-01        9.937695e-05        3.969113e-02        9.937695e-10        
4.2253e-05     9.603023e-01        9.914516e-05        3.959855e-02        9.914516e-10        
4.2292e-05     9.603950e-01        9.891370e-05        3.950611e-02        9.891370e-10        
4.2331e-05     9.604875e-01        9.868257e-05        3.941379e-02        9.868257e-10        
4.2370e-05     9.605799e-01        9.845177e-05        3.932161e-02        9.845176e-10        
4.2409e-05     9.606722e-01        9.822129e-05        3.922956e-02        9.822128e-10        
4.2449e-05     9.607644e-01        9.799114e-05        3.913764e-02        9.799114e-10        
4.2488e-05     9.608564e-01        9.776132e-05        3.904585e-02        9.776131e-10        
4.2527e-05     9.609483e-01        9.753182e-05        3.895419e-02        9.753182e-10        
4.2566e-05     9.610400e-01        9.730266e-05        3.886266e-02        9.730266e-10        
4.2605e-05     9.611317e-01        9.707382e-05        3.877126e-02        9.707382e-10        
4.2644e-05     9.612232e-01        9.684531e-05        3.867999e-02        9.684531e-10        
4.2684e-05     9.613145e-01        9.661713e-05        3.858886e-02        9.661713e-10        
