Excitation Kinetics:
Time (s)       S0                  S1                  
3.8919e-10     1.999996e-06        9.999980e-01        
3.8973e-10     1.999996e-06        9.999980e-01        
3.9026e-10     1.999996e-06        9.999980e-01        
3.9080e-10     1.999996e-06        9.999980e-01        
3.9134e-10     1.999996e-06        9.999980e-01        
3.9189e-10     1.999996e-06        9.999980e-01        
3.9243e-10     1.999996e-06        9.999980e-01        
3.9297e-10     1.999996e-06        9.999980e-01        
3.9351e-10     1.999996e-06        9.999980e-01        
3.9406e-10     1.999996e-06        9.999980e-01        
3.9460e-10     1.999996e-06        9.999980e-01        
3.9515e-10     1.999996e-06        9.999980e-01        
3.9569e-10     1.999996e-06        9.999980e-01        
3.9624e-10     1.999996e-06        9.999980e-01        
3.9679e-10     1.999996e-06        9.999980e-01        
3.9734e-10     1.999996e-06        9.999980e-01        
3.9789e-10     1.999996e-06        9.999980e-01        
3.9844e-10     1.999996e-06        9.999980e-01        
3.9899e-10     1.999996e-06        9.999980e-01        
3.9954e-10     1.999996e-06        9.999980e-01        
4.0009e-10     1.999996e-06        9.999980e-01        
4.0065e-10     1.999996e-06        9.999980e-01        
4.0120e-10     1.999996e-06        9.999980e-01        
4.0175e-10     1.999996e-06        9.999980e-01        
4.0231e-10     1.999996e-06        9.999980e-01        
4.0287e-10     1.999996e-06        9.999980e-01        
4.0342e-10     1.999996e-06        9.999980e-01        
4.0398e-10     1.999996e-06        9.999980e-01        
4.0454e-10     1.999996e-06        9.999980e-01        
4.0510e-10     1.999996e-06        9.999980e-01        
4.0566e-10     1.999996e-06        9.999980e-01        
4.0622e-10     1.999996e-06        9.999980e-01        
4.0678e-10     1.999996e-06        9.999980e-01        
4.0734e-10     1.999996e-06        9.999980e-01        
4.0791e-10     1.999996e-06        9.999980e-01        
4.0847e-10     1.999996e-06        9.999980e-01        
4.0904e-10     1.999996e-06        9.999980e-01        
4.0960e-10     1.999996e-06        9.999980e-01        
4.1017e-10     1.999996e-06        9.999980e-01        
4.1073e-10     1.999996e-06        9.999980e-01        
4.1130e-10     1.999996e-06        9.999980e-01        
4.1187e-10     1.999996e-06        9.999980e-01        
4.1244e-10     1.999996e-06        9.999980e-01        
4.1301e-10     1.999996e-06        9.999980e-01        
4.1358e-10     1.999996e-06        9.999980e-01        
4.1415e-10     1.999996e-06        9.999980e-01        
4.1473e-10     1.999996e-06        9.999980e-01        
4.1530e-10     1.999996e-06        9.999980e-01        
4.1587e-10     1.999996e-06        9.999980e-01        
4.1645e-10     1.999996e-06        9.999980e-01        
4.1702e-10     1.999996e-06        9.999980e-01        
4.1760e-10     1.999996e-06        9.999980e-01        
4.1818e-10     1.999996e-06        9.999980e-01        
4.1876e-10     1.999996e-06        9.999980e-01        
4.1934e-10     1.999996e-06        9.999980e-01        
4.1992e-10     1.999996e-06        9.999980e-01        
4.2050e-10     1.999996e-06        9.999980e-01        
4.2108e-10     1.999996e-06        9.999980e-01        
4.2166e-10     1.999996e-06        9.999980e-01        
4.2224e-10     1.999996e-06        9.999980e-01        
4.2283e-10     1.999996e-06        9.999980e-01        
4.2341e-10     1.999996e-06        9.999980e-01        
4.2400e-10     1.999996e-06        9.999980e-01        
4.2458e-10     1.999996e-06        9.999980e-01        
4.2517e-10     1.999996e-06        9.999980e-01        
4.2576e-10     1.999996e-06        9.999980e-01        
4.2635e-10     1.999996e-06        9.999980e-01        
4.2694e-10     1.999996e-06        9.999980e-01        
4.2753e-10     1.999996e-06        9.999980e-01        
4.2812e-10     1.999996e-06        9.999980e-01        
4.2871e-10     1.999996e-06        9.999980e-01        
4.2930e-10     1.999996e-06        9.999980e-01        
4.2990e-10     1.999996e-06        9.999980e-01        
4.3049e-10     1.999996e-06        9.999980e-01        
4.3109e-10     1.999996e-06        9.999980e-01        
4.3168e-10     1.999996e-06        9.999980e-01        
4.3228e-10     1.999996e-06        9.999980e-01        
4.3288e-10     1.999996e-06        9.999980e-01        
4.3347e-10     1.999996e-06        9.999980e-01        
4.3407e-10     1.999996e-06        9.999980e-01        
4.3467e-10     1.999996e-06        9.999980e-01        
4.3528e-10     1.999996e-06        9.999980e-01        
4.3588e-10     1.999996e-06        9.999980e-01        
4.3648e-10     1.999996e-06        9.999980e-01        
4.3708e-10     1.999996e-06        9.999980e-01        
4.3769e-10     1.999996e-06        9.999980e-01        
4.3829e-10     1.999996e-06        9.999980e-01        
4.3890e-10     1.999996e-06        9.999980e-01        
4.3951e-10     1.999996e-06        9.999980e-01        
4.4011e-10     1.999996e-06        9.999980e-01        
4.4072e-10     1.999996e-06        9.999980e-01        
4.4133e-10     1.999996e-06        9.999980e-01        
4.4194e-10     1.999996e-06        9.999980e-01        
4.4255e-10     1.999996e-06        9.999980e-01        
4.4316e-10     1.999996e-06        9.999980e-01        
4.4378e-10     1.999996e-06        9.999980e-01        
4.4439e-10     1.999996e-06        9.999980e-01        
4.4500e-10     1.999996e-06        9.999980e-01        
4.4562e-10     1.999996e-06        9.999980e-01        
4.4624e-10     1.999996e-06        9.999980e-01        
4.4685e-10     1.999996e-06        9.999980e-01        
4.4747e-10     1.999996e-06        9.999980e-01        
4.4809e-10     1.999996e-06        9.999980e-01        
4.4871e-10     1.999996e-06        9.999980e-01        
4.4933e-10     1.999996e-06        9.999980e-01        
4.4995e-10     1.999996e-06        9.999980e-01        
4.5057e-10     1.999996e-06        9.999980e-01        
4.5120e-10     1.999996e-06        9.999980e-01        
4.5182e-10     1.999996e-06        9.999980e-01        
4.5244e-10     1.999996e-06        9.999980e-01        
4.5307e-10     1.999996e-06        9.999980e-01        
4.5370e-10     1.999996e-06        9.999980e-01        
4.5432e-10     1.999996e-06        9.999980e-01        
4.5495e-10     1.999996e-06        9.999980e-01        
4.5558e-10     1.999996e-06        9.999980e-01        
4.5621e-10     1.999996e-06        9.999980e-01        
4.5684e-10     1.999996e-06        9.999980e-01        
4.5747e-10     1.999996e-06        9.999980e-01        
4.5811e-10     1.999996e-06        9.999980e-01        
4.5874e-10     1.999996e-06        9.999980e-01        
4.5937e-10     1.999996e-06        9.999980e-01        
4.6001e-10     1.999996e-06        9.999980e-01        
4.6064e-10     1.999996e-06        9.999980e-01        
4.6128e-10     1.999996e-06        9.999980e-01        
4.6192e-10     1.999996e-06        9.999980e-01        
4.6256e-10     1.999996e-06        9.999980e-01        
4.6320e-10     1.999996e-06        9.999980e-01        
4.6384e-10     1.999996e-06        9.999980e-01        
4.6448e-10     1.999996e-06        9.999980e-01        
4.6512e-10     1.999996e-06        9.999980e-01        
4.6576e-10     1.999996e-06        9.999980e-01        
4.6641e-10     1.999996e-06        9.999980e-01        
4.6705e-10     1.999996e-06        9.999980e-01        
4.6770e-10     1.999996e-06        9.999980e-01        
4.6835e-10     1.999996e-06        9.999980e-01        
4.6899e-10     1.999996e-06        9.999980e-01        
4.6964e-10     1.999996e-06        9.999980e-01        
4.7029e-10     1.999996e-06        9.999980e-01        
4.7094e-10     1.999996e-06        9.999980e-01        
4.7159e-10     1.999996e-06        9.999980e-01        
4.7225e-10     1.999996e-06        9.999980e-01        
4.7290e-10     1.999996e-06        9.999980e-01        
4.7355e-10     1.999996e-06        9.999980e-01        
4.7421e-10     1.999996e-06        9.999980e-01        
4.7486e-10     1.999996e-06        9.999980e-01        
4.7552e-10     1.999996e-06        9.999980e-01        
4.7618e-10     1.999996e-06        9.999980e-01        
4.7683e-10     1.999996e-06        9.999980e-01        
4.7749e-10     1.999996e-06        9.999980e-01        
4.7815e-10     1.999996e-06        9.999980e-01        
4.7882e-10     1.999996e-06        9.999980e-01        
4.7948e-10     1.999996e-06        9.999980e-01        
4.8014e-10     1.999996e-06        9.999980e-01        
4.8080e-10     1.999996e-06        9.999980e-01        
4.8147e-10     1.999996e-06        9.999980e-01        
4.8213e-10     1.999996e-06        9.999980e-01        
4.8280e-10     1.999996e-06        9.999980e-01        
4.8347e-10     1.999996e-06        9.999980e-01        
4.8414e-10     1.999996e-06        9.999980e-01        
4.8481e-10     1.999996e-06        9.999980e-01        
4.8548e-10     1.999996e-06        9.999980e-01        
4.8615e-10     1.999996e-06        9.999980e-01        
4.8682e-10     1.999996e-06        9.999980e-01        
4.8749e-10     1.999996e-06        9.999980e-01        
4.8817e-10     1.999996e-06        9.999980e-01        
4.8884e-10     1.999996e-06        9.999980e-01        
4.8952e-10     1.999996e-06        9.999980e-01        
4.9020e-10     1.999996e-06        9.999980e-01        
4.9087e-10     1.999996e-06        9.999980e-01        
4.9155e-10     1.999996e-06        9.999980e-01        
4.9223e-10     1.999996e-06        9.999980e-01        
4.9291e-10     1.999996e-06        9.999980e-01        
4.9359e-10     1.999996e-06        9.999980e-01        
4.9428e-10     1.999996e-06        9.999980e-01        
4.9496e-10     1.999996e-06        9.999980e-01        
4.9564e-10     1.999996e-06        9.999980e-01        
4.9633e-10     1.999996e-06        9.999980e-01        
4.9702e-10     1.999996e-06        9.999980e-01        
4.9770e-10     1.999996e-06        9.999980e-01        
4.9839e-10     1.999996e-06        9.999980e-01        
4.9908e-10     1.999996e-06        9.999980e-01        
4.9977e-10     1.999996e-06        9.999980e-01        
5.0046e-10     1.999996e-06        9.999980e-01        
5.0115e-10     1.999996e-06        9.999980e-01        
5.0185e-10     1.999996e-06        9.999980e-01        
5.0254e-10     1.999996e-06        9.999980e-01        
5.0323e-10     1.999996e-06        9.999980e-01        
5.0393e-10     1.999996e-06        9.999980e-01        
5.0463e-10     1.999996e-06        9.999980e-01        
5.0532e-10     1.999996e-06        9.999980e-01        
5.0602e-10     1.999996e-06        9.999980e-01        
5.0672e-10     1.999996e-06        9.999980e-01        
5.0742e-10     1.999996e-06        9.999980e-01        
5.0813e-10     1.999996e-06        9.999980e-01        
5.0883e-10     1.999996e-06        9.999980e-01        
5.0953e-10     1.999996e-06        9.999980e-01        
5.1024e-10     1.999996e-06        9.999980e-01        
5.1094e-10     1.999996e-06        9.999980e-01        
5.1165e-10     1.999996e-06        9.999980e-01        
5.1235e-10     1.999996e-06        9.999980e-01        
5.1306e-10     1.999996e-06        9.999980e-01        
5.1377e-10     1.999996e-06        9.999980e-01        
5.1448e-10     1.999996e-06        9.999980e-01        
5.1519e-10     1.999996e-06        9.999980e-01        
5.1591e-10     1.999996e-06        9.999980e-01        
5.1662e-10     1.999996e-06        9.999980e-01        
5.1733e-10     1.999996e-06        9.999980e-01        
5.1805e-10     1.999996e-06        9.999980e-01        
5.1877e-10     1.999996e-06        9.999980e-01        
5.1948e-10     1.999996e-06        9.999980e-01        
5.2020e-10     1.999996e-06        9.999980e-01        
5.2092e-10     1.999996e-06        9.999980e-01        
5.2164e-10     1.999996e-06        9.999980e-01        
5.2236e-10     1.999996e-06        9.999980e-01        
5.2308e-10     1.999996e-06        9.999980e-01        
5.2381e-10     1.999996e-06        9.999980e-01        
5.2453e-10     1.999996e-06        9.999980e-01        
5.2526e-10     1.999996e-06        9.999980e-01        
5.2598e-10     1.999996e-06        9.999980e-01        
5.2671e-10     1.999996e-06        9.999980e-01        
5.2744e-10     1.999996e-06        9.999980e-01        
5.2817e-10     1.999996e-06        9.999980e-01        
5.2890e-10     1.999996e-06        9.999980e-01        
5.2963e-10     1.999996e-06        9.999980e-01        
5.3036e-10     1.999996e-06        9.999980e-01        
5.3110e-10     1.999996e-06        9.999980e-01        
5.3183e-10     1.999996e-06        9.999980e-01        
5.3257e-10     1.999996e-06        9.999980e-01        
5.3330e-10     1.999996e-06        9.999980e-01        
5.3404e-10     1.999996e-06        9.999980e-01        
5.3478e-10     1.999996e-06        9.999980e-01        
5.3552e-10     1.999996e-06        9.999980e-01        
5.3626e-10     1.999996e-06        9.999980e-01        
5.3700e-10     1.999996e-06        9.999980e-01        
5.3774e-10     1.999996e-06        9.999980e-01        
5.3848e-10     1.999996e-06        9.999980e-01        
5.3923e-10     1.999996e-06        9.999980e-01        
5.3997e-10     1.999996e-06        9.999980e-01        
5.4072e-10     1.999996e-06        9.999980e-01        
5.4147e-10     1.999996e-06        9.999980e-01        
5.4222e-10     1.999996e-06        9.999980e-01        
5.4297e-10     1.999996e-06        9.999980e-01        
5.4372e-10     1.999996e-06        9.999980e-01        
5.4447e-10     1.999996e-06        9.999980e-01        
5.4522e-10     1.999996e-06        9.999980e-01        
5.4598e-10     1.999996e-06        9.999980e-01        
5.4673e-10     1.999996e-06        9.999980e-01        
5.4749e-10     1.999996e-06        9.999980e-01        
5.4824e-10     1.999996e-06        9.999980e-01        
5.4900e-10     1.999996e-06        9.999980e-01        
5.4976e-10     1.999996e-06        9.999980e-01        
5.5052e-10     1.999996e-06        9.999980e-01        
5.5128e-10     1.999996e-06        9.999980e-01        
5.5204e-10     1.999996e-06        9.999980e-01        
5.5281e-10     1.999996e-06        9.999980e-01        
5.5357e-10     1.999996e-06        9.999980e-01        
5.5434e-10     1.999996e-06        9.999980e-01        
5.5510e-10     1.999996e-06        9.999980e-01        
5.5587e-10     1.999996e-06        9.999980e-01        
5.5664e-10     1.999996e-06        9.999980e-01        
5.5741e-10     1.999996e-06        9.999980e-01        
5.5818e-10     1.999996e-06        9.999980e-01        
5.5895e-10     1.999996e-06        9.999980e-01        
5.5973e-10     1.999996e-06        9.999980e-01        
5.6050e-10     1.999996e-06        9.999980e-01        
5.6127e-10     1.999996e-06        9.999980e-01        
5.6205e-10     1.999996e-06        9.999980e-01        
5.6283e-10     1.999996e-06        9.999980e-01        
5.6361e-10     1.999996e-06        9.999980e-01        
5.6438e-10     1.999996e-06        9.999980e-01        
5.6516e-10     1.999996e-06        9.999980e-01        
5.6595e-10     1.999996e-06        9.999980e-01        
5.6673e-10     1.999996e-06        9.999980e-01        
5.6751e-10     1.999996e-06        9.999980e-01        
5.6830e-10     1.999996e-06        9.999980e-01        
5.6908e-10     1.999996e-06        9.999980e-01        
5.6987e-10     1.999996e-06        9.999980e-01        
5.7066e-10     1.999996e-06        9.999980e-01        
5.7145e-10     1.999996e-06        9.999980e-01        
5.7224e-10     1.999996e-06        9.999980e-01        
5.7303e-10     1.999996e-06        9.999980e-01        
5.7382e-10     1.999996e-06        9.999980e-01        
5.7461e-10     1.999996e-06        9.999980e-01        
5.7541e-10     1.999996e-06        9.999980e-01        
5.7620e-10     1.999996e-06        9.999980e-01        
5.7700e-10     1.999996e-06        9.999980e-01        
5.7780e-10     1.999996e-06        9.999980e-01        
5.7860e-10     1.999996e-06        9.999980e-01        
5.7940e-10     1.999996e-06        9.999980e-01        
5.8020e-10     1.999996e-06        9.999980e-01        
5.8100e-10     1.999996e-06        9.999980e-01        
5.8180e-10     1.999996e-06        9.999980e-01        
5.8261e-10     1.999996e-06        9.999980e-01        
5.8341e-10     1.999996e-06        9.999980e-01        
5.8422e-10     1.999996e-06        9.999980e-01        
5.8503e-10     1.999996e-06        9.999980e-01        
5.8584e-10     1.999996e-06        9.999980e-01        
5.8665e-10     1.999996e-06        9.999980e-01        
5.8746e-10     1.999996e-06        9.999980e-01        
5.8827e-10     1.999996e-06        9.999980e-01        
5.8908e-10     1.999996e-06        9.999980e-01        
5.8990e-10     1.999996e-06        9.999980e-01        
5.9071e-10     1.999996e-06        9.999980e-01        
5.9153e-10     1.999996e-06        9.999980e-01        
5.9235e-10     1.999996e-06        9.999980e-01        
5.9317e-10     1.999996e-06        9.999980e-01        
5.9399e-10     1.999996e-06        9.999980e-01        
5.9481e-10     1.999996e-06        9.999980e-01        
5.9563e-10     1.999996e-06        9.999980e-01        
5.9645e-10     1.999996e-06        9.999980e-01        
5.9728e-10     1.999996e-06        9.999980e-01        
5.9811e-10     1.999996e-06        9.999980e-01        
5.9893e-10     1.999996e-06        9.999980e-01        
5.9976e-10     1.999996e-06        9.999980e-01        
6.0059e-10     1.999996e-06        9.999980e-01        
6.0142e-10     1.999996e-06        9.999980e-01        
6.0225e-10     1.999996e-06        9.999980e-01        
6.0308e-10     1.999996e-06        9.999980e-01        
6.0392e-10     1.999996e-06        9.999980e-01        
6.0475e-10     1.999996e-06        9.999980e-01        
6.0559e-10     1.999996e-06        9.999980e-01        
6.0643e-10     1.999996e-06        9.999980e-01        
6.0727e-10     1.999996e-06        9.999980e-01        
6.0810e-10     1.999996e-06        9.999980e-01        
6.0895e-10     1.999996e-06        9.999980e-01        
6.0979e-10     1.999996e-06        9.999980e-01        
6.1063e-10     1.999996e-06        9.999980e-01        
6.1147e-10     1.999996e-06        9.999980e-01        
6.1232e-10     1.999996e-06        9.999980e-01        
6.1317e-10     1.999996e-06        9.999980e-01        
6.1401e-10     1.999996e-06        9.999980e-01        
6.1486e-10     1.999996e-06        9.999980e-01        
6.1571e-10     1.999996e-06        9.999980e-01        
6.1657e-10     1.999996e-06        9.999980e-01        
6.1742e-10     1.999996e-06        9.999980e-01        
6.1827e-10     1.999996e-06        9.999980e-01        
6.1913e-10     1.999996e-06        9.999980e-01        
6.1998e-10     1.999996e-06        9.999980e-01        
6.2084e-10     1.999996e-06        9.999980e-01        
6.2170e-10     1.999996e-06        9.999980e-01        
6.2256e-10     1.999996e-06        9.999980e-01        
6.2342e-10     1.999996e-06        9.999980e-01        
6.2428e-10     1.999996e-06        9.999980e-01        
6.2514e-10     1.999996e-06        9.999980e-01        
6.2601e-10     1.999996e-06        9.999980e-01        
6.2687e-10     1.999996e-06        9.999980e-01        
6.2774e-10     1.999996e-06        9.999980e-01        
6.2861e-10     1.999996e-06        9.999980e-01        
6.2948e-10     1.999996e-06        9.999980e-01        
6.3035e-10     1.999996e-06        9.999980e-01        
6.3122e-10     1.999996e-06        9.999980e-01        
6.3209e-10     1.999996e-06        9.999980e-01        
6.3297e-10     1.999996e-06        9.999980e-01        
6.3384e-10     1.999996e-06        9.999980e-01        
6.3472e-10     1.999996e-06        9.999980e-01        
6.3559e-10     1.999996e-06        9.999980e-01        
6.3647e-10     1.999996e-06        9.999980e-01        
6.3735e-10     1.999996e-06        9.999980e-01        
6.3823e-10     1.999996e-06        9.999980e-01        
6.3912e-10     1.999996e-06        9.999980e-01        
6.4000e-10     1.999996e-06        9.999980e-01        
6.4089e-10     1.999996e-06        9.999980e-01        
6.4177e-10     1.999996e-06        9.999980e-01        
6.4266e-10     1.999996e-06        9.999980e-01        
6.4355e-10     1.999996e-06        9.999980e-01        
6.4444e-10     1.999996e-06        9.999980e-01        
6.4533e-10     1.999996e-06        9.999980e-01        
6.4622e-10     1.999996e-06        9.999980e-01        
6.4711e-10     1.999996e-06        9.999980e-01        
6.4801e-10     1.999996e-06        9.999980e-01        
6.4891e-10     1.999996e-06        9.999980e-01        
6.4980e-10     1.999996e-06        9.999980e-01        
6.5070e-10     1.999996e-06        9.999980e-01        
6.5160e-10     1.999996e-06        9.999980e-01        
6.5250e-10     1.999996e-06        9.999980e-01        
6.5340e-10     1.999996e-06        9.999980e-01        
6.5431e-10     1.999996e-06        9.999980e-01        
6.5521e-10     1.999996e-06        9.999980e-01        
6.5612e-10     1.999996e-06        9.999980e-01        
6.5702e-10     1.999996e-06        9.999980e-01        
6.5793e-10     1.999996e-06        9.999980e-01        
6.5884e-10     1.999996e-06        9.999980e-01        
6.5975e-10     1.999996e-06        9.999980e-01        
6.6067e-10     1.999996e-06        9.999980e-01        
6.6158e-10     1.999996e-06        9.999980e-01        
6.6249e-10     1.999996e-06        9.999980e-01        
6.6341e-10     1.999996e-06        9.999980e-01        
6.6433e-10     1.999996e-06        9.999980e-01        
6.6525e-10     1.999996e-06        9.999980e-01        
6.6617e-10     1.999996e-06        9.999980e-01        
6.6709e-10     1.999996e-06        9.999980e-01        
6.6801e-10     1.999996e-06        9.999980e-01        
6.6893e-10     1.999996e-06        9.999980e-01        
6.6986e-10     1.999996e-06        9.999980e-01        
6.7078e-10     1.999996e-06        9.999980e-01        
6.7171e-10     1.999996e-06        9.999980e-01        
6.7264e-10     1.999996e-06        9.999980e-01        
6.7357e-10     1.999996e-06        9.999980e-01        
6.7450e-10     1.999996e-06        9.999980e-01        
6.7543e-10     1.999996e-06        9.999980e-01        
6.7637e-10     1.999996e-06        9.999980e-01        
6.7730e-10     1.999996e-06        9.999980e-01        
6.7824e-10     1.999996e-06        9.999980e-01        
6.7918e-10     1.999996e-06        9.999980e-01        
6.8012e-10     1.999996e-06        9.999980e-01        
6.8106e-10     1.999996e-06        9.999980e-01        
6.8200e-10     1.999996e-06        9.999980e-01        
6.8294e-10     1.999996e-06        9.999980e-01        
6.8389e-10     1.999996e-06        9.999980e-01        
6.8483e-10     1.999996e-06        9.999980e-01        
6.8578e-10     1.999996e-06        9.999980e-01        
6.8673e-10     1.999996e-06        9.999980e-01        
6.8768e-10     1.999996e-06        9.999980e-01        
6.8863e-10     1.999996e-06        9.999980e-01        
6.8958e-10     1.999996e-06        9.999980e-01        
6.9053e-10     1.999996e-06        9.999980e-01        
6.9149e-10     1.999996e-06        9.999980e-01        
6.9244e-10     1.999996e-06        9.999980e-01        
6.9340e-10     1.999996e-06        9.999980e-01        
6.9436e-10     1.999996e-06        9.999980e-01        
6.9532e-10     1.999996e-06        9.999980e-01        
6.9628e-10     1.999996e-06        9.999980e-01        
6.9724e-10     1.999996e-06        9.999980e-01        
6.9821e-10     1.999996e-06        9.999980e-01        
6.9917e-10     1.999996e-06        9.999980e-01        
7.0014e-10     1.999996e-06        9.999980e-01        
7.0111e-10     1.999996e-06        9.999980e-01        
7.0208e-10     1.999996e-06        9.999980e-01        
7.0305e-10     1.999996e-06        9.999980e-01        
7.0402e-10     1.999996e-06        9.999980e-01        
7.0499e-10     1.999996e-06        9.999980e-01        
7.0597e-10     1.999996e-06        9.999980e-01        
7.0694e-10     1.999996e-06        9.999980e-01        
7.0792e-10     1.999996e-06        9.999980e-01        
7.0890e-10     1.999996e-06        9.999980e-01        
7.0988e-10     1.999996e-06        9.999980e-01        
7.1086e-10     1.999996e-06        9.999980e-01        
7.1184e-10     1.999996e-06        9.999980e-01        
7.1283e-10     1.999996e-06        9.999980e-01        
7.1381e-10     1.999996e-06        9.999980e-01        
7.1480e-10     1.999996e-06        9.999980e-01        
7.1579e-10     1.999996e-06        9.999980e-01        
7.1678e-10     1.999996e-06        9.999980e-01        
7.1777e-10     1.999996e-06        9.999980e-01        
7.1876e-10     1.999996e-06        9.999980e-01        
7.1976e-10     1.999996e-06        9.999980e-01        
7.2075e-10     1.999996e-06        9.999980e-01        
7.2175e-10     1.999996e-06        9.999980e-01        
7.2275e-10     1.999996e-06        9.999980e-01        
7.2375e-10     1.999996e-06        9.999980e-01        
7.2475e-10     1.999996e-06        9.999980e-01        
7.2575e-10     1.999996e-06        9.999980e-01        
7.2675e-10     1.999996e-06        9.999980e-01        
7.2776e-10     1.999996e-06        9.999980e-01        
7.2876e-10     1.999996e-06        9.999980e-01        
7.2977e-10     1.999996e-06        9.999980e-01        
7.3078e-10     1.999996e-06        9.999980e-01        
7.3179e-10     1.999996e-06        9.999980e-01        
7.3280e-10     1.999996e-06        9.999980e-01        
7.3381e-10     1.999996e-06        9.999980e-01        
7.3483e-10     1.999996e-06        9.999980e-01        
7.3585e-10     1.999996e-06        9.999980e-01        
7.3686e-10     1.999996e-06        9.999980e-01        
7.3788e-10     1.999996e-06        9.999980e-01        
7.3890e-10     1.999996e-06        9.999980e-01        
7.3992e-10     1.999996e-06        9.999980e-01        
7.4095e-10     1.999996e-06        9.999980e-01        
7.4197e-10     1.999996e-06        9.999980e-01        
7.4300e-10     1.999996e-06        9.999980e-01        
7.4402e-10     1.999996e-06        9.999980e-01        
7.4505e-10     1.999996e-06        9.999980e-01        
7.4608e-10     1.999996e-06        9.999980e-01        
7.4711e-10     1.999996e-06        9.999980e-01        
7.4815e-10     1.999996e-06        9.999980e-01        
7.4918e-10     1.999996e-06        9.999980e-01        
7.5022e-10     1.999996e-06        9.999980e-01        
7.5126e-10     1.999996e-06        9.999980e-01        
7.5229e-10     1.999996e-06        9.999980e-01        
7.5333e-10     1.999996e-06        9.999980e-01        
7.5438e-10     1.999996e-06        9.999980e-01        
7.5542e-10     1.999996e-06        9.999980e-01        
7.5646e-10     1.999996e-06        9.999980e-01        
7.5751e-10     1.999996e-06        9.999980e-01        
7.5856e-10     1.999996e-06        9.999980e-01        
7.5961e-10     1.999996e-06        9.999980e-01        
7.6066e-10     1.999996e-06        9.999980e-01        
7.6171e-10     1.999996e-06        9.999980e-01        
7.6276e-10     1.999996e-06        9.999980e-01        
7.6382e-10     1.999996e-06        9.999980e-01        
7.6487e-10     1.999996e-06        9.999980e-01        
7.6593e-10     1.999996e-06        9.999980e-01        
7.6699e-10     1.999996e-06        9.999980e-01        
7.6805e-10     1.999996e-06        9.999980e-01        
7.6911e-10     1.999996e-06        9.999980e-01        
7.7017e-10     1.999996e-06        9.999980e-01        
7.7124e-10     1.999996e-06        9.999980e-01        
7.7230e-10     1.999996e-06        9.999980e-01        
7.7337e-10     1.999996e-06        9.999980e-01        
7.7444e-10     1.999996e-06        9.999980e-01        
7.7551e-10     1.999996e-06        9.999980e-01        
7.7659e-10     1.999996e-06        9.999980e-01        
7.7766e-10     1.999996e-06        9.999980e-01        
7.7873e-10     1.999996e-06        9.999980e-01        
7.7981e-10     1.999996e-06        9.999980e-01        
7.8089e-10     1.999996e-06        9.999980e-01        
7.8197e-10     1.999996e-06        9.999980e-01        
7.8305e-10     1.999996e-06        9.999980e-01        
7.8413e-10     1.999996e-06        9.999980e-01        
7.8522e-10     1.999996e-06        9.999980e-01        
7.8630e-10     1.999996e-06        9.999980e-01        
7.8739e-10     1.999996e-06        9.999980e-01        
7.8848e-10     1.999996e-06        9.999980e-01        
7.8957e-10     1.999996e-06        9.999980e-01        
7.9066e-10     1.999996e-06        9.999980e-01        
7.9175e-10     1.999996e-06        9.999980e-01        
7.9285e-10     1.999996e-06        9.999980e-01        
7.9394e-10     1.999996e-06        9.999980e-01        
7.9504e-10     1.999996e-06        9.999980e-01        
7.9614e-10     1.999996e-06        9.999980e-01        
7.9724e-10     1.999996e-06        9.999980e-01        
7.9834e-10     1.999996e-06        9.999980e-01        
7.9945e-10     1.999996e-06        9.999980e-01        
8.0055e-10     1.999996e-06        9.999980e-01        
8.0166e-10     1.999996e-06        9.999980e-01        
8.0277e-10     1.999996e-06        9.999980e-01        
8.0388e-10     1.999996e-06        9.999980e-01        
8.0499e-10     1.999996e-06        9.999980e-01        
8.0610e-10     1.999996e-06        9.999980e-01        
8.0722e-10     1.999996e-06        9.999980e-01        
8.0833e-10     1.999996e-06        9.999980e-01        
8.0945e-10     1.999996e-06        9.999980e-01        
8.1057e-10     1.999996e-06        9.999980e-01        
8.1169e-10     1.999996e-06        9.999980e-01        
8.1281e-10     1.999996e-06        9.999980e-01        
8.1394e-10     1.999996e-06        9.999980e-01        
8.1506e-10     1.999996e-06        9.999980e-01        
8.1619e-10     1.999996e-06        9.999980e-01        
8.1732e-10     1.999996e-06        9.999980e-01        
8.1845e-10     1.999996e-06        9.999980e-01        
8.1958e-10     1.999996e-06        9.999980e-01        
8.2071e-10     1.999996e-06        9.999980e-01        
8.2185e-10     1.999996e-06        9.999980e-01        
8.2298e-10     1.999996e-06        9.999980e-01        
8.2412e-10     1.999996e-06        9.999980e-01        
8.2526e-10     1.999996e-06        9.999980e-01        
8.2640e-10     1.999996e-06        9.999980e-01        
8.2755e-10     1.999996e-06        9.999980e-01        
8.2869e-10     1.999996e-06        9.999980e-01        
8.2984e-10     1.999996e-06        9.999980e-01        
8.3098e-10     1.999996e-06        9.999980e-01        
8.3213e-10     1.999996e-06        9.999980e-01        
8.3328e-10     1.999996e-06        9.999980e-01        
8.3443e-10     1.999996e-06        9.999980e-01        
8.3559e-10     1.999996e-06        9.999980e-01        
8.3674e-10     1.999996e-06        9.999980e-01        
8.3790e-10     1.999996e-06        9.999980e-01        
8.3906e-10     1.999996e-06        9.999980e-01        
8.4022e-10     1.999996e-06        9.999980e-01        
